"V1","V2","V3"
-1.78260425306208,-0.434371548764312,1.46938049683252
-0.317114625683565,0.39276254504182,1.57561369263223
0.778237387487625,0.358029084694996,-0.57126363466866
0.443626695416664,0.270616413146798,-1.15357791941208
1.61475762274169,2.23234236359838,-0.240746325713389
0.680747363571398,0.0408058370409501,0.985558668427416
1.32092759247291,1.19075637141267,-1.59185288366447
1.61444214148421,1.58090404390393,-0.154281739812917
-0.649058669240975,1.07087656017532,-0.0267056917356447
2.40493974107013,1.51849714748212,-1.90920633737835
1.52981733232629,2.18742870022193,-1.06576053433336
-0.505924320216663,0.488242540156913,1.12316295645614
-2.29037937284041,-1.76300989307197,1.76176371101365
-0.462422336336303,-0.59755832172135,-0.119723863319131
-0.939444647588059,-1.4368485528043,-0.276919763689379
0.115704617300407,-1.9591370744741,-1.95287956167515
-0.0679316970335596,1.31135466028283,1.61694134933549
-0.777764655753327,-0.651039855700052,-0.620984114197611
-0.97944428563625,0.256335112802906,1.57791724803278
-0.828199272853793,-1.30284956353897,-1.04607135512623
1.66597008993753,0.477111213997734,-1.78548578279025
0.549636926279573,-0.328303892256546,-1.5758662219908
1.65888948664371,0.636741101014222,-0.792775172078811
1.33201923178621,-0.00315633151776729,-0.242079969060319
-2.19781780865675,-1.43536594752893,1.43576932178887
0.368059329695501,-1.59690643433239,0.501232387138032
0.142028010581482,0.513461721590373,0.460122854118634
2.91203057018429,3.06147605419135,1.32332227053035
-0.320886374885777,0.0601325427743068,0.928819834719975
-0.28300334382575,-0.015945726726821,-1.426026369367
0.522067386690966,0.672974900460641,-0.346248403672626
0.526504793587403,0.699124180879767,0.838107440903033
0.00164761986951822,-0.173850623449666,-0.0840426773155143
0.833285986290415,1.00981786617929,-1.05335359322558
-2.08431691532473,-1.59914814355053,0.940102815425857
-0.427556640258205,-0.0180371945256997,0.466967688454894
-1.20573252902098,-1.88180314814989,1.17520202666188
-2.56644979825644,-3.20846653653579,1.48399462330265
-0.744093820224883,0.299384885817682,1.70736880155293
2.44730635424264,0.823805790222135,-1.43760688899072
-1.1191504854842,-0.0624763709343485,-0.314394843589669
-2.41398957802832,-1.62821173958292,0.891834256677859
-0.327309723845616,0.818578451391152,0.793684681543581
-1.2274973589474,-0.916601459374411,-0.345998555951985
-0.19068893814681,-0.527453430710819,1.24453027940333
0.532229084185763,-0.773717632273611,0.318568125895122
0.851267990098603,-0.448037648478294,-0.415699265612807
-0.985983684484558,-0.680233315819607,-0.1654820975594
0.272791888782361,-0.55231328421472,-1.63841094144105
-0.904355621840311,-0.642936971928121,1.31959089127378
-1.05368072724566,-0.992988511743026,1.29741348901832
1.107305555217,-0.616761308341221,-0.825234710114771
0.688185421719115,0.751579434818298,-0.356708054646702
1.2932147539243,1.02937420698695,-2.48996050695812
0.766504421209526,0.327560873255134,0.125966055776774
0.45261062794409,1.68478744346246,0.315965976653882
-1.00179386161116,-1.12025536799813,-0.182404670223366
2.06851985601209,0.820452457232968,0.628013760362287
-0.229032936677007,0.0468625990539405,1.09584076493267
-0.741636008794892,-0.84079073578844,0.349697779256924
1.45478548456374,-0.279235504624836,0.0335760799817983
1.3280998507044,1.26354124438946,-0.0903638641634841
0.0394331859186126,0.759649474638887,0.557122221723693
-1.88701167563809,-0.62115715206856,2.05319713481655
0.625304123272899,0.605427410024512,0.385660106976257
1.29442544787808,0.511686052744154,0.0217975829730859
1.19215617303632,0.415242105477,0.676252626278436
-1.75274338025241,-0.525472265851445,1.37294721380248
-2.20621086228745,-2.04831979494077,-0.60196461294489
-0.370205896139505,1.20135856243117,0.860831170356756
-0.354648729121067,0.79514829009339,0.967725464211053
1.75827508041908,0.691680634189391,-0.796116057136679
0.935757954673286,-0.0428252597617341,-0.662972060091636
-1.78447215369018,-0.892290325154282,0.958577195590828
-0.744881572567692,0.0823769833915804,1.10861900099836
-0.5882548488016,-0.796614973064329,0.736831407897983
-0.128686531252663,-0.672705988387753,-0.618311896641669
-0.111124837639267,0.298163823639212,0.931234766970265
1.83125361316811,1.20252764606835,0.731092923635966
0.617209548986027,0.0408752430140037,-0.378377250846645
0.420032012493385,0.844602290020224,1.11770433706886
0.725569908923823,0.725106685663744,0.430832514294626
-1.24553913258439,-0.710244678072957,1.05136877695008
0.158663383201717,-0.183567228987357,0.638920795265468
-0.204237515946849,0.537822100188568,-0.772075379915422
0.62104303693323,0.453819643461432,0.786601330520265
0.150976671258843,0.199943352292252,-1.96055129000366
0.267397502819132,1.19834719907125,-0.0872998687683319
-0.499442803915238,-0.0446382449869109,-0.473946592252516
-0.766240177355195,-0.815981779165306,-0.228453000574558
-0.0870894261604716,-0.390807165162821,0.735046760420623
0.793022263408855,0.255353689521132,-1.54601918126844
1.3654180252618,-0.155959127328381,-2.52441426681878
2.03989690797857,2.09384210823593,-0.245259377237268
-0.201669989783992,0.136886451132706,0.76905970616732
-4.1069614200776,-0.95777366364895,2.86484600015831
1.44247646471015,0.751274511300058,-0.930824693261018
-0.0410876307905141,0.0300548195013036,-0.759365507614923
1.41167767834127,0.868897744703235,-1.74587687203264
1.89307698189499,1.07094180984612,-1.14732425067164
-0.46413370320297,-0.503120040644163,0.551225550127334
-0.752207116062577,-0.159070394849165,-0.367115333897247
-0.826770716973371,0.543419551569466,1.87775768863101
-0.507772306199646,-0.792049322482651,0.144300252037113
-0.0333988699145185,-0.496582872956317,-1.41890546724494
-0.615584488508899,0.0253049504000701,0.12080103745635
-0.386902784456436,-0.0712785286245851,0.874194103296671
0.784023328159052,0.372373987530189,-1.6964272043776
-0.699038415053385,-1.15599324282478,-0.609338550435942
-2.18233365561647,-1.03924304350802,1.51234914356565
0.553903712010013,0.705800539088883,-0.110640352668534
0.0842288439963477,-0.266157670078915,-0.0357889296500536
-0.642642981459923,0.31577587529428,2.09456696971384
-0.022765711461447,0.475149934657155,1.77870004971833
-2.2457578573617,-0.958071134896592,0.859653177037484
0.236012669374545,0.292909601067813,-0.724699752703553
0.637292886312947,0.46124032796448,-1.03308145030206
-0.0872427210022662,0.144279589773395,0.354162890719233
-0.370660620551483,-0.476786085721221,0.257835455112448
0.59089785005043,-0.560733283409186,-1.06569425247809
-0.517302031004164,-0.691926005753586,1.0671396555131
-1.51002926048566,-1.05042036215368,1.12909884489577
1.41815176310078,0.178265625430274,-0.325615252084486
-1.0108250522302,-0.992871191823182,0.355929260590031
-1.14033394824878,0.0120815858132469,-0.00328612913251682
-0.418430449855816,-0.598069905112586,0.384634460187892
0.603030437504999,1.5821303854422,2.06116730854836
-2.82852802398198,-1.01531702127877,1.92659420161542
-0.665657758703999,-2.65188460373807,-1.59902773792117
-0.959407950257186,-0.776007584504722,0.254611360867254
2.08006562799737,1.80393861726265,0.605578671814996
1.17236927979607,0.730707324436104,0.112086280444201
-0.918399993937308,-0.0854255994778076,3.00213673004585
1.80710118710737,0.83943405489889,-1.76594848924972
1.28448700586857,1.22112445671506,0.749878474521857
-0.441912790304642,-0.812654564001332,1.01450800010206
-1.66770810628157,-0.671020902934728,0.902424812198673
1.09081166740055,-0.1473089019679,-1.05313952491232
-0.195175740365431,-1.10645677137987,0.598167462164193
1.0779834945114,2.04632381800014,-0.555106726611795
-1.39774423974656,-2.13286110327785,-0.174744498821922
0.436774686160299,1.22813568165177,0.721898208301105
0.764798178706454,-0.122619327126467,-0.763433189116055
-0.52556205317418,-1.16488838049074,-0.305433576409126
0.688524710514154,0.814677946325954,-0.689719330334575
1.83798509020528,1.84979115419658,-1.59206309259641
-1.03378723004726,-1.71138651980706,-1.54562625222157
-0.2500778106329,0.856831620938097,1.03937267691203
-1.75608843219763,-1.71411586676601,-0.370005258654707
-0.342142279029523,-1.64834092672164,-0.0447301920650877
-0.632796019944856,0.790378492302703,-0.128693541407316
-1.81491527077043,-2.48864713181514,0.80565424205106
0.370039457063409,-0.242052883149932,-1.49703595574341
-1.24272232169899,-0.482736846011815,1.21767464816382
-2.0956124300264,0.647294425267072,1.9232040462692
